0.087365,0.019028,0.013888,0.1,1,0,0,0,1,InputCloud1
0.05677,0.023804,0.0076486,0.1,1,0,0,0,1,InputCloud2
0.008254,0.020041,0.051907,0.1,1,0,0,0,1,InputCloud3
0.093926,0.026422,0.008999,0.1,1,0,0,0,1,InputCloud4
