0.04693,0.047295,0.0032026,0.1,1.4348,0,0,0,0
0.087365,0.019028,0.013888,0.1,1,0,0,0,1
0.05677,0.023804,0.0076486,0.1,1,0,0,0,1
0.008254,0.020041,0.051907,0.1,1,0,0,0,1
0.093926,0.026422,0.008999,0.1,1,0,0,0,1
0.034809,0.033382,0.013453,0.1,1,0,0,0,1
0.0062254,0.017385,0.037418,0.1,1,0,0,11.225,0
0.0093679,0.019591,0.022558,0.88645,0.49482,-0.69751,0.2158,0,0
