0.0757063,0.00353995,0.598781
0.031916,-0.917777,2.23615
-0.270128,-0.257717,1.25905
0.193169,-0.247675,1.26662
0.311377,-0.0410071,1.22368
-0.254519,-0.0422574,1.15663
